song_id,song_name,video_id,author,message,published_at,like_count,language
748682,,isXoiYfoDd8,@zanesplayground,UTSU-P DROPPING BANGER AFTER BANGER,2025-02-12T19:24:42Z,0,de
748682,,isXoiYfoDd8,@KVL-P,"ГОСПОДИ ОХУЕННО ПРОСТО ОХУЕННОООООООООООООООООООООООООООООООООООООООООООООООО
У МЕНЯ АЖ СЛЕЗЫ ВЫСУТПИЛИ В КОНЦЕ ААААААААААААААА",2025-02-12T19:11:26Z,0,ru
748682,,isXoiYfoDd8,@calvinli3959,かっこいい！！！,2025-02-12T19:09:40Z,2,ja
748682,,isXoiYfoDd8,@Shoei4361,UTSU-PEAK!!!!!🙏,2025-02-12T19:00:54Z,0,en
748682,,isXoiYfoDd8,@ChocolateOnnaNoKo,THIS IS SO GOOOOOOOODDD,2025-02-12T18:59:56Z,1,en
748682,,isXoiYfoDd8,@ChocolateOnnaNoKo,"If Utsu-p has 5 million fans, I am one of them.
If Utsu-p has 100 fans, I am one of them.
If Utsu-p only has 1 fan, that's me.
If Utsu-p doesn't have any fans it's because I'm no longer in this world.
If the world is against Utsu-p, I am against the world.",2025-02-12T18:59:19Z,182,en
748682,,isXoiYfoDd8,@Nokimon,ITS ALWAYS UTSU-PEAK!!!!!!,2025-02-12T18:56:38Z,0,en
748682,,isXoiYfoDd8,@MurglewoodUK,The Speedcore part.... good lord yes!! Was not ready for that 😅 keep up the great work!!,2025-02-12T18:52:20Z,2,en
748682,,isXoiYfoDd8,@EggBabyOfficial,OKAAAAAAAAAY TRYING SOMETHING NEW I SEE 🔥🔥🔥🔥,2025-02-12T18:49:27Z,1,pl
748682,,isXoiYfoDd8,@Pan1zul,Holy shit my heart skipped a beat for a sec. THE BEAT change jumbscare,2025-02-12T18:47:22Z,0,en
748682,,isXoiYfoDd8,@エンペリオ,Fire,2025-02-12T18:43:12Z,0,de
748682,,isXoiYfoDd8,@Pan1zul,LETS GOOOOOOOOOOOOOOOOOO,2025-02-12T18:42:27Z,0,de
748682,,isXoiYfoDd8,@ichikafan,i wanted to comment something but this genuinely left me speechless holy shit utsu-p your music is everything that is right in the world,2025-02-12T18:39:34Z,1,en
748682,,isXoiYfoDd8,@NouYunho,makes me feel like a wormmmmmmmmmmmmmmmmmmmmmmm,2025-02-12T18:37:24Z,0,no
748682,,isXoiYfoDd8,@AssassinDXZ,"Great song as always, I'll listen to it later.",2025-02-12T18:32:09Z,0,en
748682,,isXoiYfoDd8,@YagoFierceDeity,Awesome!,2025-02-12T18:30:59Z,0,af
748682,,isXoiYfoDd8,@WemMurasaki_Covers,TEMARDO ❤,2025-02-12T18:24:25Z,1,vi
748682,,isXoiYfoDd8,@Li1ya4n,THIS IS INSANEEEEE OMG UTSU-PEAK DID IT AGAINNN,2025-02-12T18:23:36Z,0,en
748682,,isXoiYfoDd8,@Rあphy,me if I was the peakest vocaP,2025-02-12T18:22:14Z,1,en
748682,,isXoiYfoDd8,@gleeX3_,Does utsu p record his own instrumentals??? Drums and guitar go hard on this song 🔥,2025-02-12T18:21:53Z,0,en
748682,,isXoiYfoDd8,@gleeX3_,Another BANGER??????? 🔥,2025-02-12T18:20:39Z,0,en
748682,,isXoiYfoDd8,@samsaisbugs,"I love how Miku sounds during the chorus, the MV for this song is really neat too! 💜🐍",2025-02-12T18:19:02Z,1,en
748682,,isXoiYfoDd8,@buttocksboy,HELL YEAH utsu-p delivering peak as always 🔥🔥🔥,2025-02-12T18:18:54Z,0,en
748682,,isXoiYfoDd8,@TaggXero,Thank you for still being alive and well 🙏,2025-02-12T18:06:24Z,0,en
748682,,isXoiYfoDd8,@nexavah,i like how literally no one is talking about the K/DA aspects,2025-02-12T18:05:03Z,0,en
748682,,isXoiYfoDd8,@RitouSeki,UTSU PEAK IS BACKKKKKKKKK 🔥🔥🔥🔥🔥🔥🔥🔥,2025-02-12T18:04:14Z,0,en
748682,,isXoiYfoDd8,@pinecone8989,ABSOLUTE BANGER,2025-02-12T18:02:15Z,1,en
748682,,isXoiYfoDd8,@no1kemufan,OH THIS IS PEAK.,2025-02-12T18:01:04Z,0,en
748682,,isXoiYfoDd8,@Lu.vv8,utsu-p going crazy lately ,2025-02-12T18:00:39Z,0,en
748682,,isXoiYfoDd8,@Piglet9944,"I’m LOVING this new style. The MV is AMAZING, the art is sick, Miku’s tuning? the crazy fast part in the middle? OH MY GOD. PLEEEASE MORE OF THIS UTSU!",2025-02-12T18:00:20Z,0,en
748682,,isXoiYfoDd8,@homedepoturinalz8974,Utsu P has never made a bad song,2025-02-12T17:57:58Z,2,en
748682,,isXoiYfoDd8,@TikyioP,I LOEV YOUT UTSU-P 💓💓💓🔥💓🔥✨✨,2025-02-12T17:55:51Z,0,id
748682,,isXoiYfoDd8,@phaineinTV,LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,2025-02-12T17:51:53Z,1,de
748682,,isXoiYfoDd8,@seal-x5c,NEW BANGER FROM FATHER UTSU 🙏🙏🙏🙏🙏🙏,2025-02-12T17:50:48Z,4,de
748682,,isXoiYfoDd8,@Nia-jk4hm,"what a crazy sound, you always impress, man",2025-02-12T17:45:17Z,1,en
748682,,isXoiYfoDd8,@djwhite256,HOOOOOOOOOOOOOOOOOOLYYYYYYYYYYYYYY SHIT!!!! IM LOST FOR WORDS THAT WAS AMAZING!!!,2025-02-12T17:44:09Z,1,en
748682,,isXoiYfoDd8,@perfectass8001,WHAT PEEK IS BLESSING MY EARS RIGHT NOW🗣️🗣️🗣️🔊🔊🔊🔊🔊🔥🔥🔥,2025-02-12T17:39:08Z,0,de
748682,,isXoiYfoDd8,@cellophane02,PEAK IS BACK!!,2025-02-12T17:35:00Z,1,en
748682,,isXoiYfoDd8,@chinatagebuch,🤘39🤘,2025-02-12T17:32:57Z,2,unknown
748682,,isXoiYfoDd8,@wwepzz,IT'S INSANE HOW EVERY UTSU-P'S SONGS ARE ONLY BANGERS OMGGGG,2025-02-12T17:27:00Z,20,de
748682,,isXoiYfoDd8,@HxloDreamer,HELLO???? THIS IS SO GOOD!!! THE END????? IM FLOORED,2025-02-12T17:23:47Z,1,en
748682,,isXoiYfoDd8,@ImNepsey,This is peak. Oh my god,2025-02-12T17:22:31Z,2,en
748682,,isXoiYfoDd8,@AlarothSerana,Simply amazing,2025-02-12T17:22:15Z,1,hu
748682,,isXoiYfoDd8,@sph9nxP,Utsu p is goddd!!❤,2025-02-12T17:18:55Z,2,cy
748682,,isXoiYfoDd8,@arksa1,Great Utsu is here. Good heavy sound.,2025-02-12T17:17:23Z,1,en
748682,,isXoiYfoDd8,@SHINZOUMILK,🔥👼🔥,2025-02-12T17:14:50Z,1,unknown
748682,,isXoiYfoDd8,@buuubby,UTSU-PEAK 🔛🔝🔥💯,2025-02-12T17:12:15Z,3,en
748682,,isXoiYfoDd8,@VenomVendue,Another Miku song! Love it 🩵,2025-02-12T17:11:32Z,1,en
748682,,isXoiYfoDd8,@DeadKavaiol,This is metal as fuck,2025-02-12T17:11:14Z,1,en
748682,,isXoiYfoDd8,@crypticvulpine,"THIS IS THE COOLEST EARLY BDAY GIFT EVER  🗣
Utsu-P dropping bangers as usual <3",2025-02-12T17:05:39Z,1,en
748682,,isXoiYfoDd8,@lolliltaco,*BABE WAKE UP UTSU-P DROPPED*,2025-02-12T17:05:04Z,0,de
748682,,isXoiYfoDd8,@XO_Lotl_VT,Utsu-Peak!🔥🔥🔥,2025-02-12T17:04:47Z,1,id
748682,,isXoiYfoDd8,@tomoyatorres,"el ending es una locuraaa 🤯 ,utsu-p nunca decepciona 👌",2025-02-12T17:04:12Z,2,es
748682,,isXoiYfoDd8,@Sakachi18_サカチ18,🩵🩵,2025-02-12T16:57:40Z,0,unknown
748682,,isXoiYfoDd8,@dayvie9517,Gorgon miku 🎉,2025-02-12T16:56:10Z,1,et
748682,,isXoiYfoDd8,@EmbertheAngel,"Thank you for this banger song!!! 

You just keep...evolving. 😏",2025-02-12T16:54:47Z,1,en
748682,,isXoiYfoDd8,@blackstyxx,3:50 Did Miku do a blegh?! 🤘,2025-02-12T16:46:19Z,0,so
748682,,isXoiYfoDd8,@PixlFr00t,I was literally praying for another one of Utsu’s songs to come out IM SOOOO HAPPY PH MY GOD. Also the fast part… I LOOOVE IT THANK U UTSU PEAK,2025-02-12T16:45:35Z,0,en
748682,,isXoiYfoDd8,@BexerMC,Utsu peak,2025-02-12T16:31:10Z,1,et
748682,,isXoiYfoDd8,@Eve_Mikazuki,"毎回すごいな…
歌ってみたくなる",2025-02-12T16:27:37Z,0,ja
748682,,isXoiYfoDd8,@CYB3RPUNK.D34D.B0Y,UTSU-PEAK,2025-02-12T16:27:27Z,0,hr
748682,,isXoiYfoDd8,@embergrell8234,"Sasuga again my lord
Always doing awesome songs",2025-02-12T16:23:51Z,0,tl
748682,,isXoiYfoDd8,@kevseldinosaurio,"Estoy gratamente sorprendido, que canción tan buena 🔥🔥🔥",2025-02-12T16:21:27Z,4,es
748682,,isXoiYfoDd8,@KishangiKure,ANOTHER BANGER BY UTSU-PEAK,2025-02-12T16:21:22Z,0,de
748682,,isXoiYfoDd8,@pumwop,1:00 That speed up melody reminded me a lot of Takeaki's vocaloids,2025-02-12T16:20:35Z,0,en
748682,,isXoiYfoDd8,@kumos2,EVERYONE WAKE UP UTSU-P DROPPED ANOTHER BANGER!!!!,2025-02-12T16:15:34Z,0,de
748682,,isXoiYfoDd8,@EscCtrl4452,Utsu-P,2025-02-12T16:11:09Z,0,et
748682,,isXoiYfoDd8,@naganwhat8364,"The art goes insanely hard
Nvm, song goes way harder",2025-02-12T16:09:04Z,0,en
748682,,isXoiYfoDd8,@TheSilentCivillian,I never though that I'd hear Miku pigging,2025-02-12T16:05:09Z,0,en
748682,,isXoiYfoDd8,@acedazespace,speedcore utsu-p???🔥,2025-02-12T16:05:02Z,2,it
748682,,isXoiYfoDd8,@xiilllie,LETS GOOOOOO,2025-02-12T16:02:19Z,0,de
748682,,isXoiYfoDd8,@airicherry,AHHHHHHHHHHHHHHHHHHHHHHHHHH,2025-02-12T15:58:23Z,0,tl
748682,,isXoiYfoDd8,@airicherry,"holds your hands, my thumb rubbing gently against your soft palm* I'm.. I'm going to close the song now, okay.? Take care. *wipes your tears, my touch surprisingly soft* shhh, don't cry.. It's okay. Goodbye...",2025-02-12T15:57:48Z,1,en
748682,,isXoiYfoDd8,@airicherry,ABSOLUTE CINEMA,2025-02-12T15:57:06Z,0,en
748682,,isXoiYfoDd8,@airicherry,I BREATHE UTSU P,2025-02-12T15:57:00Z,0,en
748682,,isXoiYfoDd8,@airicherry,WE WON SO BAD,2025-02-12T15:56:39Z,0,so
748682,,isXoiYfoDd8,@airicherry,THIS IS SO PEAK,2025-02-12T15:56:10Z,0,en
748682,,isXoiYfoDd8,@airicherry,PEAK SONG,2025-02-12T15:55:58Z,0,de
748682,,isXoiYfoDd8,@airicherry,OMG NO UTSU P DONT OUTDO ALL METALOID SONG CREATORS,2025-02-12T15:55:51Z,0,de
748682,,isXoiYfoDd8,@airicherry,PEAK OMGMGMMG,2025-02-12T15:55:06Z,0,pt
748682,,isXoiYfoDd8,@airicherry,ON EVERYBODYS SOUL UTSU P SOLOS EVERY METAL VOCALOID SONG CREATOR,2025-02-12T15:54:57Z,7,de
748682,,isXoiYfoDd8,@airicherry,WE LOVE YOU UTSU PEAK,2025-02-12T15:54:38Z,1,en
748682,,isXoiYfoDd8,@airicherry,OUR GOAT UPLOADED,2025-02-12T15:54:32Z,1,de
748682,,isXoiYfoDd8,@AntonioGG2-8420,Chaotic neutral.,2025-02-12T15:52:06Z,0,fr
748682,,isXoiYfoDd8,@endergirldragon,UTSU P SPEEDCORE???? THANKS FOR THE FOOD,2025-02-12T15:48:38Z,1,en
748682,,isXoiYfoDd8,@kaivenn8005,"i need a cure, can't stop repeating this",2025-02-12T15:46:04Z,0,en
748682,,isXoiYfoDd8,@norbertcsaszar4746,How the hell can this guy make only bangers? God damn never stop making music please!,2025-02-12T15:45:04Z,7,en
748682,,isXoiYfoDd8,@ilovefruitgrapes,UTSU-P NEVER DISSAPOINTS FR ‼️‼️‼️‼️💯💥💥💥💯💥💯💥💯‼️‼️‼️,2025-02-12T15:44:58Z,1,de
748682,,isXoiYfoDd8,@baflr2568,OMG IT'S BOMB,2025-02-12T15:35:48Z,0,de
748682,,isXoiYfoDd8,@roxiemiyakane1399,"METAL AND RAWSTYLE ????? YES PLEASE 
THIS IS SO FIRE",2025-02-12T15:34:34Z,0,en
748682,,isXoiYfoDd8,@starmage_constellar,WE ARE SOOOO BACK,2025-02-12T15:32:07Z,0,so
748682,,isXoiYfoDd8,@Cryo_Cross,always gotta love miku metal,2025-02-12T15:31:37Z,0,fi
748682,,isXoiYfoDd8,@WeonConRulos,utsu-p making peak like always!,2025-02-12T15:28:07Z,0,et
748682,,isXoiYfoDd8,@leasiandood3540,NEW UTSU-PEAK SONG DROPPED RAAAAAAAHHHHH,2025-02-12T15:24:59Z,0,de
748682,,isXoiYfoDd8,@renanmassaro2699,UTSU-PEAK 3:16,2025-02-12T15:24:08Z,0,en
748682,,isXoiYfoDd8,@nkmeow-P,HELL YEAAHHHHH 🔥🔥🔥,2025-02-12T15:21:11Z,0,tr
748682,,isXoiYfoDd8,@FreyjaBK,HEAVY METAL ON THIS?! OMFG!!! IT'S SO GOOOD!!!!,2025-02-12T15:12:10Z,0,de
748682,,isXoiYfoDd8,@genderfluidfundip,3:14 DROP GOES CRAAAAZZZYYYYY 🔥🔥🔥🔥🔥,2025-02-12T15:09:03Z,0,de
748682,,isXoiYfoDd8,@humming0aks,Not Utsu dropping an absolute fucking BANGER super early EST time XD,2025-02-12T15:06:30Z,0,en
748682,,isXoiYfoDd8,@delux37playsyt30,hatsune miku snek,2025-02-12T15:04:33Z,47,et
748682,,isXoiYfoDd8,@KrypticKaiYT,"I’ve never heard of Utsu-P but just got linked to this video. I’m so glad I know of you now, this song is FIRE 🔥",2025-02-12T15:03:19Z,16,en
748682,,isXoiYfoDd8,@nickkael,AMAZING AS ALWAYS MAN! 🤧,2025-02-12T15:03:18Z,2,tl
748682,,isXoiYfoDd8,@clamytoes474,its… so peak,2025-02-12T15:02:18Z,0,en
748682,,isXoiYfoDd8,@xxthe_fall1n1xx32,Waking up to this. Thank you so much it's 🔥🔥🔥,2025-02-12T15:01:17Z,0,en
748682,,isXoiYfoDd8,@xoyasa,ANOTHER PEAK FROM PEAK,2025-02-12T14:57:58Z,0,en
748682,,isXoiYfoDd8,@コーム-m4r,いつも通りの暴力的なダウンチューニングと美しいサビ、そして後半のスピードコアパートとブレイクダウン、毎回毎回マジでえげつない曲を作ってくださる...,2025-02-12T14:55:49Z,2,ja
748682,,isXoiYfoDd8,@Rioka,Peak,2025-02-12T14:42:54Z,1,id
748682,,isXoiYfoDd8,@CometMedal,最後のリズムYABE❤‍🔥,2025-02-12T14:39:57Z,0,ja
748682,,isXoiYfoDd8,@lIlIIlIlIlIlIlIlIlIl,Это разъеб🔥🔥,2025-02-12T14:35:10Z,1,ru
748682,,isXoiYfoDd8,@diodrawzz,This is so amazing truly wonderful,2025-02-12T14:35:07Z,1,en
748682,,isXoiYfoDd8,@uphiriel,🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘,2025-02-12T14:30:29Z,1,unknown
748682,,isXoiYfoDd8,@iLove_breakcore,Legend 10\10,2025-02-12T14:28:05Z,0,de
748682,,isXoiYfoDd8,@ziperox,THIS IS SO PEAK THANK YOU SO MUCH UTSU-P FOR THIS MASTERPIECE 🙏🙏,2025-02-12T14:25:40Z,0,en
748682,,isXoiYfoDd8,@cicadacrying8796,HOOOOOOLY SHIT,2025-02-12T14:25:04Z,0,de
748682,,isXoiYfoDd8,@ostrovlyan,banger after banger you just unstoppable,2025-02-12T14:20:32Z,0,no
748682,,isXoiYfoDd8,@MegurineLuka-39,DAMNNN 🔥🔥🔥🔥🔥,2025-02-12T14:18:47Z,0,so
748682,,isXoiYfoDd8,@DR4YDEN,This song will make you transcend 🔥,2025-02-12T14:17:48Z,0,en
748682,,isXoiYfoDd8,@feelin_yellow,UTSU P DROPPED !!!!!,2025-02-12T14:16:34Z,0,de
748682,,isXoiYfoDd8,@Kuminoka,I'm dead,2025-02-12T14:13:05Z,0,pt
748682,,isXoiYfoDd8,@monado550,Fucking hell man. Every damn time this man delivers. I am speechless once again. Bravo 👏,2025-02-12T14:12:57Z,0,en
748682,,isXoiYfoDd8,@yobnomekop,❤❤❤❤❤,2025-02-12T14:10:44Z,0,unknown
748682,,isXoiYfoDd8,@PerritoPendejo,soooooooooo goooooooooooood,2025-02-12T14:08:12Z,0,so
748682,,isXoiYfoDd8,@monado550,"Man I was vere feeling down and unmotivated for the day ahead, I see new utsu-PEAK song, I clicked, now I am ready to fight my whole neighborhood blindfolded with one arm",2025-02-12T14:06:57Z,0,en
748682,,isXoiYfoDd8,@null_ll_,ありがとうございます！！！！！！無事昇天石化！！！！🐍🔥,2025-02-12T14:06:29Z,0,ja
748682,,isXoiYfoDd8,@obviouslyninnus,❤️‍🔥,2025-02-12T14:04:05Z,0,unknown
748682,,isXoiYfoDd8,@monado550,HOW DOES THAT MAN HIT EVERY TIME !,2025-02-12T14:02:28Z,0,en
748682,,isXoiYfoDd8,@monado550,Holy shit new utsu p dropped,2025-02-12T14:01:48Z,0,en
748682,,isXoiYfoDd8,@kinoshitafuyou,we need more hardstyle and speedcore in utsu-p s music!! PEAK AS ALWAYS!!!!🔥🔥🔥,2025-02-12T13:57:52Z,2,en
748682,,isXoiYfoDd8,@mundaneandmacabre,I NEEDED THIS SO BAD 🩷🩷🩷🩷🩷,2025-02-12T13:56:35Z,0,en
748682,,isXoiYfoDd8,@k1mm13.,What does Utsu-P stand for? UTSU PEAK💜💪😫,2025-02-12T13:55:39Z,0,en
748682,,isXoiYfoDd8,@euleeve,cooked 🔥🔥🔥🙏🔥🔥🙏🔥🙏🔥🙏,2025-02-12T13:51:04Z,0,en
748682,,isXoiYfoDd8,@luen9417,Epic,2025-02-12T13:50:06Z,0,ca
748682,,isXoiYfoDd8,@vifurawa2715,The speedcore was an unexpected but extremely welcome surprise! You just keep evolving and outdoing yourself Utsu-P! <3 <3 <3,2025-02-12T13:46:03Z,44,en
748682,,isXoiYfoDd8,@究極伝説天永神テコルガ,パワータイプが過ぎるだろこの曲…かっこよも過ぎるだろこの曲,2025-02-12T13:44:44Z,0,ja
748682,,isXoiYfoDd8,@tombmother2805,Two words. goosebumps. FUUUCKenAY!!! Oooo,2025-02-12T13:35:08Z,0,af
748682,,isXoiYfoDd8,@clamytoes474,IM LIKE A GORGON 🔥🔥🔥,2025-02-12T13:34:11Z,0,en
748682,,isXoiYfoDd8,@ArchMarce,Agradezco el día que mi yo de 15 años sin supervisión adulta descubrió a Utsu-P,2025-02-12T13:31:36Z,0,es
748682,,isXoiYfoDd8,@iuriapreciadordamika2746,Peak,2025-02-12T13:31:34Z,0,id
748682,,isXoiYfoDd8,@Beebo42069,Pretty good,2025-02-12T13:27:41Z,0,en
748682,,isXoiYfoDd8,@F1nniS4ma,EVOLVE DISSOLVE THE STONE 🔥🔥🔥🔥🔥🔥🗣️🗣️🗣️🗣️🗣️🔥‼️‼️,2025-02-12T13:23:15Z,0,en
750840,,lOwCUMprBoY,@VocaCircus,"Flavor Foley asked me ""quit your job, join my emo band"" and I said yes",2025-02-17T20:58:27Z,6158,en
750840,,lOwCUMprBoY,@FlippKlippFan804,the robot voice „narrating” is so satisfying to listen to,2025-06-03T18:10:25Z,0,en
750840,,lOwCUMprBoY,@tordsters,woo985.wav,2025-06-03T04:14:51Z,0,so
750840,,lOwCUMprBoY,@Sakachi18_サカチ18,"Okay, I love the song and tuning, but it has been bugging me for months now, who does the backing vocals??? 😂",2025-06-02T21:09:46Z,0,en
750840,,lOwCUMprBoY,@chopstix1445,the way he says “feel alive” at 1:27 is sooo addicting,2025-06-02T20:38:41Z,0,en
750840,,lOwCUMprBoY,@Animegirl-s2z,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-06-02T18:10:22Z,0,unknown
750840,,lOwCUMprBoY,@idkkkkkkkkkkkkkkkkkkkkkkkkbruh,Daddy,2025-06-02T17:38:58Z,1,cy
750840,,lOwCUMprBoY,@catlance,agreed,2025-06-02T15:14:45Z,0,af
750840,,lOwCUMprBoY,@Beocakee,0:57 Kaito thats called the horizon,2025-06-02T06:13:00Z,1,en
750840,,lOwCUMprBoY,@pikakirby1119,"I just realized at the end she says ""that was smooth baby"" instead of ""that was most epic"" I'm going back to my former reality where kaito is most epic",2025-06-02T01:12:25Z,0,en
750840,,lOwCUMprBoY,@KingOfDemons-w4v,I love how the last two releases seem to mirror each other: Electric Weekend Zone is someone trying to escape their job (validation from escape) and Static is someone clinging desperately to theirs (validation from the attention),2025-06-01T06:22:18Z,13,en
750840,,lOwCUMprBoY,@CJMurphy-y3p,I ACTUALLY FOUND A GOOD KAITO SONG,2025-05-31T16:33:34Z,2,en
750840,,lOwCUMprBoY,@huangrenjunism,today is saturday y'know what that means. electric weekend zone nah nah nah nah nah let's party,2025-05-31T06:55:57Z,0,en
750840,,lOwCUMprBoY,@littlecake453,Ahhhh AHHH THE VISUALS ARE SO YUMMY,2025-05-30T20:48:40Z,0,vi
750840,,lOwCUMprBoY,@Pinefamz,0:40 peak is an understatement,2025-05-30T11:51:23Z,0,nl
750840,,lOwCUMprBoY,@m4ripawzz,"i love this song is in project sekai eng server, supporting this song",2025-05-30T11:47:59Z,2,en
750840,,lOwCUMprBoY,@pikaga_supeu,i was thinking why the beat sounds so familliar and i saw circusP hahahha!,2025-05-28T23:49:55Z,1,en
750840,,lOwCUMprBoY,@AliceInWormhole,Even Circus-P didn't save the trio,2025-05-27T15:36:11Z,2,en
750840,,lOwCUMprBoY,@321hackertime5,"I love the way you tuned him, it’s more unique then a lot of different versions of v3",2025-05-27T12:36:24Z,0,en
750840,,lOwCUMprBoY,@vex5000,I need a Len ver asap,2025-05-27T03:58:29Z,0,en
750840,,lOwCUMprBoY,@Wyimuu,Y’all my comments broke where is everybody,2025-05-26T20:21:46Z,0,en
750840,,lOwCUMprBoY,@sleepyastrooo,NOT THE JERMA SCREAM AGAIN 00:26,2025-05-26T20:14:34Z,2,en
750840,,lOwCUMprBoY,@glitchingpower,"YOOOOO my surname is Kaito and coincidentally the description is just ""HAPPY BIRTHDAY KAITO""",2025-05-26T00:29:35Z,0,en
750840,,lOwCUMprBoY,@forestdragon778,"WAIT IM SO LATE TO THIS WAS THE ""I DID IT"" ""THAT WAS SMOOTH, BABY!"" AT THE END A SPACE CHANNEL 5 REFERENCE????",2025-05-24T20:28:43Z,3,en
750840,,lOwCUMprBoY,@Ghostfoxkori,Finally good KAITO tuning,2025-05-24T17:02:54Z,1,en
750840,,lOwCUMprBoY,@Tisson8891,Ahh yes Work life retreat👏,2025-05-24T16:31:27Z,0,en
750840,,lOwCUMprBoY,@neya1826,I LOVE KAITOOOO,2025-05-24T07:22:05Z,1,id
750840,,lOwCUMprBoY,@きゃらめる-kyarameru,❤❤❤❤❤,2025-05-23T05:55:07Z,0,unknown
750840,,lOwCUMprBoY,@ava5679,1:06 this part is ADDICTING,2025-05-23T04:52:45Z,1,en
750840,,lOwCUMprBoY,@JustAChuuyaFan,I love Kaito 🤍,2025-05-23T02:42:31Z,0,it
750840,,lOwCUMprBoY,@cer00p,🔥🔥🔥,2025-05-21T04:52:04Z,0,unknown
750840,,lOwCUMprBoY,@screamforanastasia,I really like how kaito sound here!!,2025-05-19T01:53:53Z,3,en
750840,,lOwCUMprBoY,@Seven_Red_Scugs,D: Don't look at the video URL,2025-05-18T11:27:17Z,6,en
750840,,lOwCUMprBoY,@1.4142,The url is pretty legendary,2025-05-17T05:43:18Z,5,en
750840,,lOwCUMprBoY,@RaydenTanRuiRenTgps-z9t,CircusP Im subbed to u!!,2025-05-17T00:15:41Z,0,en
750840,,lOwCUMprBoY,@motherofthots69,"I know it was probably intentional given all the sun and theme of losing yourself to the music to Escape from the stress of work 

Apollo is the Greek god of both music and the sun 

As if Apollo himself letting kaito to come enjoy his melodies before he brings his light back",2025-05-16T23:37:01Z,1,en
750840,,lOwCUMprBoY,@Self-taught-menace-of-wawaness,Kaito invites you to his amazing digital retail job and snorts a line off the counter top,2025-05-16T10:45:32Z,2,en
750840,,lOwCUMprBoY,@sowweno,I just remembered why I had a huge crush on Kaito in elementary school..,2025-05-12T22:55:06Z,5,en
750840,,lOwCUMprBoY,@BLUEAOBIUP,COOL!❤,2025-05-12T13:28:22Z,0,no
750840,,lOwCUMprBoY,@МаксимСудомоинов-ж9и,Короче: шат ап кайто,2025-05-11T21:41:21Z,0,bg
750840,,lOwCUMprBoY,@Rassul_Kurmanov,I LIKE THIS SONG SO MUCH!,2025-05-01T19:12:51Z,2,en
750840,,lOwCUMprBoY,@astro_cone,smash,2025-04-29T21:19:58Z,1,sq
750840,,lOwCUMprBoY,@eeeeeeeeeeri,"it's insane to think that Jerma985 is in a Hatsune Miku game.........
What a beautiful world to live in.............",2025-04-29T07:32:11Z,14,en
750840,,lOwCUMprBoY,@JerryEatsPizza,0:26 jerma,2025-04-27T10:38:35Z,4,hr
750840,,lOwCUMprBoY,@miamoonlightyt5051,THIS SONG SCRATCHES MY BRAIN AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,2025-04-24T17:09:20Z,4,de
750840,,lOwCUMprBoY,@Galazee323,I love this song! I understand now that like half of it is a Sonic the Hedgehog reference and it’s amazing!!,2025-04-23T00:00:00Z,2,en
750840,,lOwCUMprBoY,@vsqxvcal,this was my first AP. im so glad,2025-04-21T13:52:04Z,4,en
750840,,lOwCUMprBoY,@remlixxi,KAITO????? FLAVOR FOLEY??? CIRCUSP????? STUFF I LIKE ALL IN ONE???????? HELL YEAH 🔥🔥🔥🔥🔥🔥🔥,2025-04-19T20:06:56Z,4,en
750840,,lOwCUMprBoY,@_zoemoe_,Omg the finale I need a Oliver song from you 🥹💕,2025-04-19T06:44:10Z,1,en
750840,,lOwCUMprBoY,@caroru1655,"i have this on loop since 3 days ago, this is just so addictive 😮‍💨",2025-04-18T18:54:14Z,1,en
750840,,lOwCUMprBoY,@Vocast-r,"I showed this song to my youger brother, who mostly listen to french rap, trap and rock, while playing it on pjsk and he literally LOVED it (he says it reminds him of a song, but I forgot the title lol)
And yesterday I proposed him to take a listen to the others songs from Flavor Foley
(I'm a few steps ahead from convert him to vocaloid music)",2025-04-18T15:19:38Z,4,en
750840,,lOwCUMprBoY,@burningspicehater_1,dunno but ^q^,2025-04-17T05:09:00Z,2,fr
750840,,lOwCUMprBoY,@Pastel._.Roblox698,"2 types of KAITO anniv. songs:

1. Omg ty guys!! I would've never come so far without your support<33
2. PARTY TIME BITCHES",2025-04-16T15:07:28Z,6,en
750840,,lOwCUMprBoY,@deadline2157,i work from home but fuck yeah office going salaryman. lets partay this weekend,2025-04-16T05:52:29Z,2,en
750840,,lOwCUMprBoY,@Eggly_shell,IS THIS A FORSAKEN RIP OFF???? (this is a joke btw DONT YELL AT ME PLZ),2025-04-15T23:27:45Z,0,en
750840,,lOwCUMprBoY,@Louresse,No escribi en su momento pero el dia de Kaito buscaba sus rolas y que justo apareciera a esos dias este temon fue muy genial 🎶💃🏻,2025-04-13T20:46:50Z,3,es
750840,,lOwCUMprBoY,@ZaMetallyIllest,Was this font used in ENA I have a hunch. My autism is tingling.,2025-04-11T14:05:25Z,13,en
750840,,lOwCUMprBoY,@berod3,I LOVE THIS SO MUCH  LIKE THUS IS SO GOOD FOR WHAT😍😍😍😍😍🙏🙏🫶🫶🫶,2025-04-11T13:07:51Z,2,en
